frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
738,231.0,[1534.0392840303487 528.8720962565505 1876.824194368741 763.0511339462062],[1628.4591064453125 675.8973388671875 1694.2122802734375 708.73291015625],0.5885795950889587,ROF3835,0.1433058598888345
739,231.0,[1529.6628595738007 528.682993546964 1874.4184384982245 763.8531131477874],[1624.0623779296875 676.848388671875 1680.8887939453125 710.5009765625],0.5164278149604797,WOS5092,0.0639970124353399
742,231.0,[1516.477937040297 526.919993109582 1869.305883883852 767.1431516160455],[1613.8897705078125 677.0051879882812 1678.4417724609375 712.0662231445312],0.5204432010650635,TEF2993,0.13840917961535115
743,231.0,[1511.6250553626032 526.2018549797594 1868.0081513937644 768.4052422476204],[1606.1239013671875 677.1220703125 1677.2669677734375 712.9886474609375],0.5627269148826599,TEP3871,0.1600618885715922
747,205.0,[290.3589011115665 499.3951544600461 1117.0289477785104 887.0886627851805],[323.8893127441406 754.1319580078125 416.145263671875 794.9425048828125],0.6300871968269348,CZ:8088,0.033703049772459935
750,205.0,[216.35215218510922 492.4405106477191 1083.1580221653267 897.8966645458102],[235.7196044921875 759.9532470703125 339.2973937988281 805.0997314453125],0.4952722191810608,ES88658,0.039189325152636366
752,205.0,[162.62399375740534 490.2556883911291 1060.2724706236709 906.5533876979357],[189.90411376953125 765.8311157226562 281.90179443359375 806.574462890625],0.6030189990997314,CZ?0435,0.09114499305969262
759,231.0,[1435.2401129705677 516.926336104246 1843.021194159469 785.6265369731184],[1530.50341796875 686.8082275390625 1609.00439453125 724.29736328125],0.5455178022384644,HAF3891,0.11867862187673879
768,231.0,[1380.23230543967 510.05375060937627 1825.3203456160893 799.4339186984266],[1471.406982421875 694.0364990234375 1561.8643798828125 733.9921875],0.4859837293624878,IAF3891,0.23074332615184176
837,272.0,[1401.505757814307 533.0711788093498 1704.5416131153247 750.5968654128316],[1439.31591796875 660.1990966796875 1491.0941162109375 688.69580078125],0.46161580085754395,ATJ3857,0.10810722110063593
860,272.0,[1243.437576417327 522.0096795893498 1627.2375815323949 773.1352048537922],[1308.7149658203125 663.76904296875 1368.010009765625 697.96044921875],0.5033695101737976,IIZ3252,0.0568013340415472
861,272.0,[1239.6181423357227 521.1876259783371 1623.4233901811629 774.4590050299053],[1303.615966796875 663.963134765625 1363.66455078125 698.5726318359375],0.46496620774269104,QYJ1332,0.2951757994475119
862,272.0,[1231.656766873481 519.9406066841555 1617.7181823875458 774.5544789574064],[1295.6162109375 664.7550048828125 1360.07080078125 698.8983154296875],0.4125175178050995,LIJ1253,0.019477970407775217
867,272.0,[1190.0076430967802 517.1029112441854 1590.4481826414417 779.7725391650058],[1259.306884765625 664.73095703125 1321.2900390625 699.86083984375],0.46416690945625305,OSJ3382,0.049821295007155646
877,272.0,[1102.3170582779064 509.2511652432313 1520.5669604799511 786.6972333699555],[1177.3966064453125 669.375732421875 1244.982666015625 704.8743896484375],0.5852416753768921,KEJ3352,0.24398550040751996
883,272.0,[1047.1535431879415 503.8457331209503 1473.292975411487 796.6804014857047],[1121.8232421875 671.5427856445312 1191.29638671875 708.2671508789062],0.6086058616638184,KFJ3352,0.267296159150245
884,272.0,[1037.4603941611385 503.3391927984816 1467.901607678229 799.1296979598486],[1110.5482177734375 672.7672729492188 1181.8421630859375 708.0863647460938],0.6010521650314331,IFJ4352,0.1676912295624879
886,272.0,[1015.5527374938565 501.2737483803123 1450.512717604547 802.9819033241911],[1091.1572265625 671.876953125 1161.234130859375 709.6913452148438],0.6196669936180115,FJJ3524,0.08551384161241007
890,272.0,[965.8714515763712 495.88009661721867 1409.1227055545612 808.6447934951252],[1049.1103515625 670.507080078125 1112.5655517578125 716.7796630859375],0.4096849858760834,JF$1352,0.08857687381310458
1031,324.0,[1325.957464615325 522.2758785227768 1690.939974113669 767.0038525309758],[1398.97705078125 679.067626953125 1455.9056396484375 710.7899169921875],0.49622124433517456,HAR6032,0.09597152129911174
1037,324.0,[1290.7129657915307 519.0969459603862 1672.8302558963387 775.1209690742983],[1360.530029296875 678.6513671875 1424.277099609375 715.6367797851562],0.47981953620910645,RLH4825,0.1726378597201204
1043,324.0,[1235.7184479302603 512.9823460689307 1648.2252491521374 778.4750153945348],[1321.1729736328125 682.9498291015625 1386.216064453125 721.1761474609375],0.548313319683075,INF6492,0.034322557078248404
1049,324.0,[1194.8388035021546 507.30225516982557 1634.0254372496695 783.1161693785085],[1281.168701171875 685.5809936523438 1343.08056640625 722.0200805664062],0.5088642239570618,IAA6629,0.0790012005889363
1051,324.0,[1184.0428451745834 504.44398850638095 1628.7291123339746 784.5233334288073],[1263.9693603515625 686.79541015625 1335.476806640625 723.89892578125],0.47832798957824707,IKX4070,0.03641034426479291
1064,324.0,[1074.5779686576057 497.67663647699555 1568.0063142973977 799.6516365236243],[1153.971435546875 697.5062255859375 1226.77490234375 732.33203125],0.5445005297660828,ERH4029,0.1836239682000456
1066,324.0,[1047.3048548333734 495.3022571315473 1555.3695848510772 802.8534869282125],[1136.792724609375 702.6298828125 1201.833984375 732.58642578125],0.5457050204277039,RIG4928,0.0947734770844624
1089,324.0,[775.4151973240473 469.7906876472335 1426.060123964391 849.6502871405214],[837.2411499023438 720.8935546875 918.5055541992188 760.98486328125],0.5475174784660339,NES0925,0.10924512521579517
1089,316.0,[1469.7040204760544 545.6727546405089 1787.5888532158644 743.3082469169233],[1536.52734375 682.5579833984375 1586.704833984375 709.0940551757812],0.32154861092567444,SP94056,0.07276881920833263
1102,316.0,[1416.5485537156167 537.3627299543407 1763.5077985242713 749.7693455083474],[1486.25146484375 683.92333984375 1539.55078125 714.6953735351562],0.49910664558410645,IFP4906,0.1082566118334361
1109,316.0,[1386.9796571965985 535.8579343257179 1750.8239740313002 756.3423931015309],[1454.080322265625 685.0181884765625 1509.501953125 716.13037109375],0.5001754760742188,YFP4304,0.1421854467202101
1129,316.0,[1272.5183006717937 529.1694773531777 1699.3585928930772 778.5341924712073],[1342.5185546875 690.7049560546875 1408.125244140625 731.0150756835938],0.5648159384727478,IGP4204,0.02658312977664419
1132,316.0,[1254.7374980828172 526.0656640713187 1691.5557021945092 779.9398082759019],[1326.56201171875 696.2742919921875 1391.661376953125 731.716552734375],0.47935038805007935,IZ?6504,0.10919277775859906
1143,316.0,[1176.4062756496028 518.98020069059 1657.5178432067755 790.1049094565258],[1248.35205078125 704.029296875 1316.811767578125 737.6925048828125],0.5999401807785034,WEP2534,0.2879635885607733
